place_id,place_name,city,state,source_name,flag_activity_phrase,reason
PL-03750,Kodachadri,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03751,Koodli,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03752,Kunchikal Falls,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03753,Kundadari,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03754,Linganamakki Dam,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03755,Mattur,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03756,Nagara Fort,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03757,Onake Abbi Falls,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03758,Pongal,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03759,Sacred Heart Church,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03760,Sakrebayalu Elephant Camp,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03761,Shiva Temple,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03762,Shivaganga Falls,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03763,Shivappa nayaka Palace Museum,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03764,Shopping in Shimoga,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03765,Sigandur,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03766,Tavarekoppa Tiger and Lion Safari,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03767,Tunga Anicut Dam,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03768,Tyavarekoppa,Shimoga (Shivamogga),,Tourist_Places_merged,False,Missing state or city
PL-03769,Malvan Marine Sanctuary,Sindhudurg,,india_tourism_food_dataset,False,Missing state or city
PL-03770,Sindhudurg Fort,Sindhudurg,,india_tourism_food_dataset,False,Missing state or city
PL-03771,Tarkarli Beach,Sindhudurg,,india_tourism_food_dataset,False,Missing state or city
PL-03772,Jambukeswarar Temple,Trichy,,india_tourism_food_dataset,False,Missing state or city
PL-03773,Rock Fort Temple,Trichy,,india_tourism_food_dataset,False,Missing state or city
PL-03774,Sri Ranganathaswamy Temple,Trichy,,india_tourism_food_dataset,False,Missing state or city
PL-03775,Ardh Kuwari Cave,Vaishno Devi,,Tourist_Places_merged,False,Missing state or city
PL-03776,Bhairavnath Temple,Vaishno Devi,,Tourist_Places_merged,False,Missing state or city
PL-03777,City Shopping,Vaishno Devi,,Tourist_Places_merged,False,Missing state or city
PL-03778,Dera Baba Banda,Vaishno Devi,,Tourist_Places_merged,False,Missing state or city
PL-03779,Katra,Vaishno Devi,,Tourist_Places_merged,False,Missing state or city
PL-03780,Vaishno Devi by Helicopter,Vaishno Devi,,Tourist_Places_merged,False,Missing state or city
